evidence_label,modality,user,measure,similarity,accepted,pool_exhausted_before
REAL DATA,face,Claudia_Pechstein,cross_set_same_embedding,0.527344,,
REAL DATA,face,Claudia_Pechstein,cross_set_same_embedding,0.511719,,
REAL DATA,face,Claudia_Pechstein,cross_set_same_embedding,0.511719,,
REAL DATA,face,Claudia_Pechstein,cross_set_same_embedding,0.511719,,
REAL DATA,face,Claudia_Pechstein,cross_set_same_embedding,0.546875,,
REAL DATA,face,Claudia_Pechstein,within_key_genuine_before_revocation,0.738281,False,
REAL DATA,face,Claudia_Pechstein,genuine_after_revocation_1,0.6875,False,
REAL DATA,face,Claudia_Pechstein,genuine_after_revocation_2,0.75,False,
REAL DATA,face,Claudia_Pechstein,genuine_after_revocation_3,0.757812,False,
REAL DATA,face,Claudia_Pechstein,revoked_template_vs_new_active,0.511719,False,
REAL DATA,face,Claudia_Pechstein,genuine_after_reenrollment,0.777344,False,True
REAL DATA,face,Sean_Patrick_OMalley,cross_set_same_embedding,0.5,,
REAL DATA,face,Sean_Patrick_OMalley,cross_set_same_embedding,0.46875,,
REAL DATA,face,Sean_Patrick_OMalley,cross_set_same_embedding,0.496094,,
REAL DATA,face,Sean_Patrick_OMalley,cross_set_same_embedding,0.515625,,
REAL DATA,face,Sean_Patrick_OMalley,cross_set_same_embedding,0.527344,,
REAL DATA,face,Sean_Patrick_OMalley,cross_set_same_embedding,0.511719,,
REAL DATA,face,Sean_Patrick_OMalley,within_key_genuine_before_revocation,0.828125,True,
REAL DATA,face,Sean_Patrick_OMalley,genuine_after_revocation_1,0.84375,True,
REAL DATA,face,Sean_Patrick_OMalley,genuine_after_revocation_2,0.851562,True,
REAL DATA,face,Sean_Patrick_OMalley,genuine_after_revocation_3,0.832031,True,
REAL DATA,face,Sean_Patrick_OMalley,revoked_template_vs_new_active,0.496094,False,
REAL DATA,face,Sean_Patrick_OMalley,genuine_after_reenrollment,0.820312,True,True
REAL DATA,face,Edward_Kennedy,cross_set_same_embedding,0.554688,,
REAL DATA,face,Edward_Kennedy,cross_set_same_embedding,0.460938,,
REAL DATA,face,Edward_Kennedy,cross_set_same_embedding,0.488281,,
REAL DATA,face,Edward_Kennedy,cross_set_same_embedding,0.453125,,
REAL DATA,face,Edward_Kennedy,cross_set_same_embedding,0.550781,,
REAL DATA,face,Edward_Kennedy,cross_set_same_embedding,0.480469,,
REAL DATA,face,Edward_Kennedy,within_key_genuine_before_revocation,0.785156,False,
REAL DATA,face,Edward_Kennedy,genuine_after_revocation_1,0.824219,True,
REAL DATA,face,Edward_Kennedy,genuine_after_revocation_2,0.800781,False,
REAL DATA,face,Edward_Kennedy,genuine_after_revocation_3,0.796875,False,
REAL DATA,face,Edward_Kennedy,revoked_template_vs_new_active,0.488281,False,
REAL DATA,face,Edward_Kennedy,genuine_after_reenrollment,0.824219,True,True
REAL DATA,face,Aicha_El_Ouafi,cross_set_same_embedding,0.535156,,
REAL DATA,face,Aicha_El_Ouafi,cross_set_same_embedding,0.449219,,
REAL DATA,face,Aicha_El_Ouafi,cross_set_same_embedding,0.488281,,
REAL DATA,face,Aicha_El_Ouafi,cross_set_same_embedding,0.5,,
REAL DATA,face,Aicha_El_Ouafi,cross_set_same_embedding,0.484375,,
REAL DATA,face,Aicha_El_Ouafi,cross_set_same_embedding,0.476562,,
REAL DATA,face,Aicha_El_Ouafi,within_key_genuine_before_revocation,0.851562,True,
REAL DATA,face,Aicha_El_Ouafi,genuine_after_revocation_1,0.792969,False,
REAL DATA,face,Aicha_El_Ouafi,genuine_after_revocation_2,0.871094,True,
REAL DATA,face,Aicha_El_Ouafi,genuine_after_revocation_3,0.832031,True,
REAL DATA,face,Aicha_El_Ouafi,revoked_template_vs_new_active,0.488281,False,
REAL DATA,face,Aicha_El_Ouafi,genuine_after_reenrollment,0.804688,False,True
REAL DATA,face,Salma_Hayek,cross_set_same_embedding,0.484375,,
REAL DATA,face,Salma_Hayek,cross_set_same_embedding,0.492188,,
REAL DATA,face,Salma_Hayek,cross_set_same_embedding,0.457031,,
REAL DATA,face,Salma_Hayek,cross_set_same_embedding,0.53125,,
REAL DATA,face,Salma_Hayek,cross_set_same_embedding,0.496094,,
REAL DATA,face,Salma_Hayek,cross_set_same_embedding,0.496094,,
REAL DATA,face,Salma_Hayek,within_key_genuine_before_revocation,0.753906,False,
REAL DATA,face,Salma_Hayek,genuine_after_revocation_1,0.816406,False,
REAL DATA,face,Salma_Hayek,genuine_after_revocation_2,0.851562,True,
REAL DATA,face,Salma_Hayek,genuine_after_revocation_3,0.824219,True,
REAL DATA,face,Salma_Hayek,revoked_template_vs_new_active,0.457031,False,
REAL DATA,face,Salma_Hayek,genuine_after_reenrollment,0.84375,True,True
REAL DATA,face,Vincent_Gallo,cross_set_same_embedding,0.472656,,
REAL DATA,face,Vincent_Gallo,cross_set_same_embedding,0.503906,,
REAL DATA,face,Vincent_Gallo,cross_set_same_embedding,0.476562,,
REAL DATA,face,Vincent_Gallo,cross_set_same_embedding,0.476562,,
REAL DATA,face,Vincent_Gallo,cross_set_same_embedding,0.503906,,
REAL DATA,face,Vincent_Gallo,cross_set_same_embedding,0.457031,,
REAL DATA,face,Vincent_Gallo,within_key_genuine_before_revocation,0.878906,True,
REAL DATA,face,Vincent_Gallo,genuine_after_revocation_1,0.863281,True,
REAL DATA,face,Vincent_Gallo,genuine_after_revocation_2,0.855469,True,
REAL DATA,face,Vincent_Gallo,genuine_after_revocation_3,0.800781,False,
REAL DATA,face,Vincent_Gallo,revoked_template_vs_new_active,0.476562,False,
REAL DATA,face,Vincent_Gallo,genuine_after_reenrollment,0.816406,False,True
REAL DATA,face,Hee-Won_Han,cross_set_same_embedding,0.515625,,
REAL DATA,face,Hee-Won_Han,cross_set_same_embedding,0.496094,,
REAL DATA,face,Hee-Won_Han,cross_set_same_embedding,0.492188,,
REAL DATA,face,Hee-Won_Han,cross_set_same_embedding,0.527344,,
REAL DATA,face,Hee-Won_Han,cross_set_same_embedding,0.515625,,
REAL DATA,face,Hee-Won_Han,cross_set_same_embedding,0.542969,,
REAL DATA,face,Hee-Won_Han,within_key_genuine_before_revocation,0.855469,True,
REAL DATA,face,Hee-Won_Han,genuine_after_revocation_1,0.816406,False,
REAL DATA,face,Hee-Won_Han,genuine_after_revocation_2,0.796875,False,
REAL DATA,face,Hee-Won_Han,genuine_after_revocation_3,0.824219,True,
REAL DATA,face,Hee-Won_Han,revoked_template_vs_new_active,0.492188,False,
REAL DATA,face,Hee-Won_Han,genuine_after_reenrollment,0.820312,True,True
REAL DATA,face,Steve_Mariucci,cross_set_same_embedding,0.449219,,
REAL DATA,face,Steve_Mariucci,cross_set_same_embedding,0.519531,,
REAL DATA,face,Steve_Mariucci,cross_set_same_embedding,0.550781,,
REAL DATA,face,Steve_Mariucci,cross_set_same_embedding,0.453125,,
REAL DATA,face,Steve_Mariucci,cross_set_same_embedding,0.507812,,
REAL DATA,face,Steve_Mariucci,cross_set_same_embedding,0.46875,,
REAL DATA,face,Steve_Mariucci,within_key_genuine_before_revocation,0.796875,False,
REAL DATA,face,Steve_Mariucci,genuine_after_revocation_1,0.792969,False,
REAL DATA,face,Steve_Mariucci,genuine_after_revocation_2,0.789062,False,
REAL DATA,face,Steve_Mariucci,genuine_after_revocation_3,0.761719,False,
REAL DATA,face,Steve_Mariucci,revoked_template_vs_new_active,0.550781,False,
REAL DATA,face,Steve_Mariucci,genuine_after_reenrollment,0.824219,True,True
REAL DATA,face,Isabella_Rossellini,cross_set_same_embedding,0.507812,,
REAL DATA,face,Isabella_Rossellini,cross_set_same_embedding,0.496094,,
REAL DATA,face,Isabella_Rossellini,cross_set_same_embedding,0.453125,,
REAL DATA,face,Isabella_Rossellini,cross_set_same_embedding,0.519531,,
REAL DATA,face,Isabella_Rossellini,cross_set_same_embedding,0.507812,,
REAL DATA,face,Isabella_Rossellini,cross_set_same_embedding,0.535156,,
REAL DATA,face,Isabella_Rossellini,within_key_genuine_before_revocation,0.769531,False,
REAL DATA,face,Isabella_Rossellini,genuine_after_revocation_1,0.765625,False,
REAL DATA,face,Isabella_Rossellini,genuine_after_revocation_2,0.804688,False,
REAL DATA,face,Isabella_Rossellini,genuine_after_revocation_3,0.796875,False,
REAL DATA,face,Isabella_Rossellini,revoked_template_vs_new_active,0.453125,False,
REAL DATA,face,Isabella_Rossellini,genuine_after_reenrollment,0.765625,False,True
REAL DATA,face,Zhu_Rongji,cross_set_same_embedding,0.464844,,
REAL DATA,face,Zhu_Rongji,cross_set_same_embedding,0.539062,,
REAL DATA,face,Zhu_Rongji,cross_set_same_embedding,0.503906,,
REAL DATA,face,Zhu_Rongji,cross_set_same_embedding,0.527344,,
REAL DATA,face,Zhu_Rongji,cross_set_same_embedding,0.5,,
REAL DATA,face,Zhu_Rongji,cross_set_same_embedding,0.472656,,
REAL DATA,face,Zhu_Rongji,within_key_genuine_before_revocation,0.875,True,
REAL DATA,face,Zhu_Rongji,genuine_after_revocation_1,0.855469,True,
REAL DATA,face,Zhu_Rongji,genuine_after_revocation_2,0.859375,True,
REAL DATA,face,Zhu_Rongji,genuine_after_revocation_3,0.863281,True,
REAL DATA,face,Zhu_Rongji,revoked_template_vs_new_active,0.503906,False,
REAL DATA,face,Zhu_Rongji,genuine_after_reenrollment,0.847656,True,True
REAL DATA,face,Padraig_Harrington,cross_set_same_embedding,0.472656,,
REAL DATA,face,Padraig_Harrington,cross_set_same_embedding,0.503906,,
REAL DATA,face,Padraig_Harrington,cross_set_same_embedding,0.441406,,
REAL DATA,face,Padraig_Harrington,cross_set_same_embedding,0.523438,,
REAL DATA,face,Padraig_Harrington,cross_set_same_embedding,0.492188,,
REAL DATA,face,Padraig_Harrington,cross_set_same_embedding,0.492188,,
REAL DATA,face,Padraig_Harrington,within_key_genuine_before_revocation,0.59375,False,
REAL DATA,face,Padraig_Harrington,genuine_after_revocation_1,0.644531,False,
REAL DATA,face,Padraig_Harrington,genuine_after_revocation_2,0.617188,False,
REAL DATA,face,Padraig_Harrington,genuine_after_revocation_3,0.609375,False,
REAL DATA,face,Padraig_Harrington,revoked_template_vs_new_active,0.441406,False,
REAL DATA,face,Padraig_Harrington,genuine_after_reenrollment,0.625,False,True
REAL DATA,face,Zinedine_Zidane,cross_set_same_embedding,0.464844,,
REAL DATA,face,Zinedine_Zidane,cross_set_same_embedding,0.511719,,
REAL DATA,face,Zinedine_Zidane,cross_set_same_embedding,0.488281,,
REAL DATA,face,Zinedine_Zidane,cross_set_same_embedding,0.492188,,
REAL DATA,face,Zinedine_Zidane,cross_set_same_embedding,0.515625,,
REAL DATA,face,Zinedine_Zidane,cross_set_same_embedding,0.46875,,
REAL DATA,face,Zinedine_Zidane,within_key_genuine_before_revocation,0.730469,False,
REAL DATA,face,Zinedine_Zidane,genuine_after_revocation_1,0.761719,False,
REAL DATA,face,Zinedine_Zidane,genuine_after_revocation_2,0.777344,False,
REAL DATA,face,Zinedine_Zidane,genuine_after_revocation_3,0.742188,False,
REAL DATA,face,Zinedine_Zidane,revoked_template_vs_new_active,0.488281,False,
REAL DATA,face,Zinedine_Zidane,genuine_after_reenrollment,0.769531,False,True
REAL DATA,face,Dave_Campo,cross_set_same_embedding,0.488281,,
REAL DATA,face,Dave_Campo,cross_set_same_embedding,0.496094,,
REAL DATA,face,Dave_Campo,cross_set_same_embedding,0.5,,
REAL DATA,face,Dave_Campo,cross_set_same_embedding,0.539062,,
REAL DATA,face,Dave_Campo,cross_set_same_embedding,0.511719,,
REAL DATA,face,Dave_Campo,cross_set_same_embedding,0.527344,,
REAL DATA,face,Dave_Campo,within_key_genuine_before_revocation,0.746094,False,
REAL DATA,face,Dave_Campo,genuine_after_revocation_1,0.789062,False,
REAL DATA,face,Dave_Campo,genuine_after_revocation_2,0.757812,False,
REAL DATA,face,Dave_Campo,genuine_after_revocation_3,0.777344,False,
REAL DATA,face,Dave_Campo,revoked_template_vs_new_active,0.5,False,
REAL DATA,face,Dave_Campo,genuine_after_reenrollment,0.742188,False,True
REAL DATA,face,Dale_Earnhardt_Jr,cross_set_same_embedding,0.574219,,
REAL DATA,face,Dale_Earnhardt_Jr,cross_set_same_embedding,0.503906,,
REAL DATA,face,Dale_Earnhardt_Jr,cross_set_same_embedding,0.515625,,
REAL DATA,face,Dale_Earnhardt_Jr,cross_set_same_embedding,0.507812,,
REAL DATA,face,Dale_Earnhardt_Jr,cross_set_same_embedding,0.542969,,
REAL DATA,face,Dale_Earnhardt_Jr,cross_set_same_embedding,0.519531,,
REAL DATA,face,Dale_Earnhardt_Jr,within_key_genuine_before_revocation,0.808594,False,
REAL DATA,face,Dale_Earnhardt_Jr,genuine_after_revocation_1,0.804688,False,
REAL DATA,face,Dale_Earnhardt_Jr,genuine_after_revocation_2,0.832031,True,
REAL DATA,face,Dale_Earnhardt_Jr,genuine_after_revocation_3,0.792969,False,
REAL DATA,face,Dale_Earnhardt_Jr,revoked_template_vs_new_active,0.515625,False,
REAL DATA,face,Dale_Earnhardt_Jr,genuine_after_reenrollment,0.832031,True,True
REAL DATA,face,Celine_Dion,cross_set_same_embedding,0.472656,,
REAL DATA,face,Celine_Dion,cross_set_same_embedding,0.496094,,
REAL DATA,face,Celine_Dion,cross_set_same_embedding,0.492188,,
REAL DATA,face,Celine_Dion,cross_set_same_embedding,0.5,,
REAL DATA,face,Celine_Dion,cross_set_same_embedding,0.480469,,
REAL DATA,face,Celine_Dion,cross_set_same_embedding,0.503906,,
REAL DATA,face,Celine_Dion,within_key_genuine_before_revocation,0.761719,False,
REAL DATA,face,Celine_Dion,genuine_after_revocation_1,0.753906,False,
REAL DATA,face,Celine_Dion,genuine_after_revocation_2,0.714844,False,
REAL DATA,face,Celine_Dion,genuine_after_revocation_3,0.714844,False,
REAL DATA,face,Celine_Dion,revoked_template_vs_new_active,0.492188,False,
REAL DATA,face,Celine_Dion,genuine_after_reenrollment,0.726562,False,True
REAL DATA,face,Jon_Voight,cross_set_same_embedding,0.484375,,
REAL DATA,face,Jon_Voight,cross_set_same_embedding,0.535156,,
REAL DATA,face,Jon_Voight,cross_set_same_embedding,0.480469,,
REAL DATA,face,Jon_Voight,cross_set_same_embedding,0.449219,,
REAL DATA,face,Jon_Voight,cross_set_same_embedding,0.542969,,
REAL DATA,face,Jon_Voight,cross_set_same_embedding,0.617188,,
REAL DATA,face,Jon_Voight,within_key_genuine_before_revocation,0.746094,False,
REAL DATA,face,Jon_Voight,genuine_after_revocation_1,0.707031,False,
REAL DATA,face,Jon_Voight,genuine_after_revocation_2,0.742188,False,
REAL DATA,face,Jon_Voight,genuine_after_revocation_3,0.78125,False,
REAL DATA,face,Jon_Voight,revoked_template_vs_new_active,0.480469,False,
REAL DATA,face,Jon_Voight,genuine_after_reenrollment,0.765625,False,True
REAL DATA,face,Jon_Gruden,cross_set_same_embedding,0.488281,,
REAL DATA,face,Jon_Gruden,cross_set_same_embedding,0.5,,
REAL DATA,face,Jon_Gruden,cross_set_same_embedding,0.472656,,
REAL DATA,face,Jon_Gruden,cross_set_same_embedding,0.464844,,
REAL DATA,face,Jon_Gruden,cross_set_same_embedding,0.5,,
REAL DATA,face,Jon_Gruden,cross_set_same_embedding,0.527344,,
REAL DATA,face,Jon_Gruden,within_key_genuine_before_revocation,0.714844,False,
REAL DATA,face,Jon_Gruden,genuine_after_revocation_1,0.761719,False,
REAL DATA,face,Jon_Gruden,genuine_after_revocation_2,0.746094,False,
REAL DATA,face,Jon_Gruden,genuine_after_revocation_3,0.730469,False,
REAL DATA,face,Jon_Gruden,revoked_template_vs_new_active,0.472656,False,
REAL DATA,face,Jon_Gruden,genuine_after_reenrollment,0.761719,False,True
REAL DATA,face,Matthew_Perry,cross_set_same_embedding,0.550781,,
REAL DATA,face,Matthew_Perry,cross_set_same_embedding,0.453125,,
REAL DATA,face,Matthew_Perry,cross_set_same_embedding,0.570312,,
REAL DATA,face,Matthew_Perry,cross_set_same_embedding,0.503906,,
REAL DATA,face,Matthew_Perry,cross_set_same_embedding,0.496094,,
REAL DATA,face,Matthew_Perry,cross_set_same_embedding,0.523438,,
REAL DATA,face,Matthew_Perry,within_key_genuine_before_revocation,0.769531,False,
REAL DATA,face,Matthew_Perry,genuine_after_revocation_1,0.761719,False,
REAL DATA,face,Matthew_Perry,genuine_after_revocation_2,0.753906,False,
REAL DATA,face,Matthew_Perry,genuine_after_revocation_3,0.753906,False,
REAL DATA,face,Matthew_Perry,revoked_template_vs_new_active,0.570312,False,
REAL DATA,face,Matthew_Perry,genuine_after_reenrollment,0.753906,False,True
REAL DATA,face,Fernando_Gonzalez,cross_set_same_embedding,0.550781,,
REAL DATA,face,Fernando_Gonzalez,cross_set_same_embedding,0.476562,,
REAL DATA,face,Fernando_Gonzalez,cross_set_same_embedding,0.535156,,
REAL DATA,face,Fernando_Gonzalez,cross_set_same_embedding,0.496094,,
REAL DATA,face,Fernando_Gonzalez,cross_set_same_embedding,0.554688,,
REAL DATA,face,Fernando_Gonzalez,cross_set_same_embedding,0.566406,,
REAL DATA,face,Fernando_Gonzalez,within_key_genuine_before_revocation,0.761719,False,
REAL DATA,face,Fernando_Gonzalez,genuine_after_revocation_1,0.722656,False,
REAL DATA,face,Fernando_Gonzalez,genuine_after_revocation_2,0.738281,False,
REAL DATA,face,Fernando_Gonzalez,genuine_after_revocation_3,0.78125,False,
REAL DATA,face,Fernando_Gonzalez,revoked_template_vs_new_active,0.535156,False,
REAL DATA,face,Fernando_Gonzalez,genuine_after_reenrollment,0.75,False,True
REAL DATA,face,Martha_Stewart,cross_set_same_embedding,0.4375,,
REAL DATA,face,Martha_Stewart,cross_set_same_embedding,0.441406,,
REAL DATA,face,Martha_Stewart,cross_set_same_embedding,0.5,,
REAL DATA,face,Martha_Stewart,cross_set_same_embedding,0.535156,,
REAL DATA,face,Martha_Stewart,cross_set_same_embedding,0.515625,,
REAL DATA,face,Martha_Stewart,cross_set_same_embedding,0.503906,,
REAL DATA,face,Martha_Stewart,within_key_genuine_before_revocation,0.789062,False,
REAL DATA,face,Martha_Stewart,genuine_after_revocation_1,0.789062,False,
REAL DATA,face,Martha_Stewart,genuine_after_revocation_2,0.765625,False,
REAL DATA,face,Martha_Stewart,genuine_after_revocation_3,0.757812,False,
REAL DATA,face,Martha_Stewart,revoked_template_vs_new_active,0.5,False,
REAL DATA,face,Martha_Stewart,genuine_after_reenrollment,0.761719,False,True
REAL DATA,face,Emmanuelle_Beart,cross_set_same_embedding,0.480469,,
REAL DATA,face,Emmanuelle_Beart,cross_set_same_embedding,0.542969,,
REAL DATA,face,Emmanuelle_Beart,cross_set_same_embedding,0.472656,,
REAL DATA,face,Emmanuelle_Beart,cross_set_same_embedding,0.476562,,
REAL DATA,face,Emmanuelle_Beart,cross_set_same_embedding,0.476562,,
REAL DATA,face,Emmanuelle_Beart,cross_set_same_embedding,0.5,,
REAL DATA,face,Emmanuelle_Beart,within_key_genuine_before_revocation,0.871094,True,
REAL DATA,face,Emmanuelle_Beart,genuine_after_revocation_1,0.894531,True,
REAL DATA,face,Emmanuelle_Beart,genuine_after_revocation_2,0.835938,True,
REAL DATA,face,Emmanuelle_Beart,genuine_after_revocation_3,0.871094,True,
REAL DATA,face,Emmanuelle_Beart,revoked_template_vs_new_active,0.472656,False,
REAL DATA,face,Emmanuelle_Beart,genuine_after_reenrollment,0.828125,True,True
REAL DATA,face,Barbra_Streisand,cross_set_same_embedding,0.476562,,
REAL DATA,face,Barbra_Streisand,cross_set_same_embedding,0.523438,,
REAL DATA,face,Barbra_Streisand,cross_set_same_embedding,0.496094,,
REAL DATA,face,Barbra_Streisand,cross_set_same_embedding,0.46875,,
REAL DATA,face,Barbra_Streisand,cross_set_same_embedding,0.449219,,
REAL DATA,face,Barbra_Streisand,cross_set_same_embedding,0.464844,,
REAL DATA,face,Barbra_Streisand,within_key_genuine_before_revocation,0.75,False,
REAL DATA,face,Barbra_Streisand,genuine_after_revocation_1,0.785156,False,
REAL DATA,face,Barbra_Streisand,genuine_after_revocation_2,0.738281,False,
REAL DATA,face,Barbra_Streisand,genuine_after_revocation_3,0.765625,False,
REAL DATA,face,Barbra_Streisand,revoked_template_vs_new_active,0.496094,False,
REAL DATA,face,Barbra_Streisand,genuine_after_reenrollment,0.769531,False,True
REAL DATA,face,Mikhail_Kasyanov,cross_set_same_embedding,0.554688,,
REAL DATA,face,Mikhail_Kasyanov,cross_set_same_embedding,0.460938,,
REAL DATA,face,Mikhail_Kasyanov,cross_set_same_embedding,0.535156,,
REAL DATA,face,Mikhail_Kasyanov,cross_set_same_embedding,0.414062,,
REAL DATA,face,Mikhail_Kasyanov,cross_set_same_embedding,0.527344,,
REAL DATA,face,Mikhail_Kasyanov,cross_set_same_embedding,0.488281,,
REAL DATA,face,Mikhail_Kasyanov,within_key_genuine_before_revocation,0.765625,False,
REAL DATA,face,Mikhail_Kasyanov,genuine_after_revocation_1,0.789062,False,
REAL DATA,face,Mikhail_Kasyanov,genuine_after_revocation_2,0.753906,False,
REAL DATA,face,Mikhail_Kasyanov,genuine_after_revocation_3,0.742188,False,
REAL DATA,face,Mikhail_Kasyanov,revoked_template_vs_new_active,0.535156,False,
REAL DATA,face,Mikhail_Kasyanov,genuine_after_reenrollment,0.757812,False,True
REAL DATA,face,Carolina_Kluft,cross_set_same_embedding,0.527344,,
REAL DATA,face,Carolina_Kluft,cross_set_same_embedding,0.46875,,
REAL DATA,face,Carolina_Kluft,cross_set_same_embedding,0.492188,,
REAL DATA,face,Carolina_Kluft,cross_set_same_embedding,0.503906,,
REAL DATA,face,Carolina_Kluft,cross_set_same_embedding,0.535156,,
REAL DATA,face,Carolina_Kluft,cross_set_same_embedding,0.5,,
REAL DATA,face,Carolina_Kluft,within_key_genuine_before_revocation,0.675781,False,
REAL DATA,face,Carolina_Kluft,genuine_after_revocation_1,0.6875,False,
REAL DATA,face,Carolina_Kluft,genuine_after_revocation_2,0.722656,False,
REAL DATA,face,Carolina_Kluft,genuine_after_revocation_3,0.660156,False,
REAL DATA,face,Carolina_Kluft,revoked_template_vs_new_active,0.492188,False,
REAL DATA,face,Carolina_Kluft,genuine_after_reenrollment,0.722656,False,True
REAL DATA,face,John_Howard,cross_set_same_embedding,0.527344,,
REAL DATA,face,John_Howard,cross_set_same_embedding,0.515625,,
REAL DATA,face,John_Howard,cross_set_same_embedding,0.554688,,
REAL DATA,face,John_Howard,cross_set_same_embedding,0.488281,,
REAL DATA,face,John_Howard,cross_set_same_embedding,0.542969,,
REAL DATA,face,John_Howard,cross_set_same_embedding,0.492188,,
REAL DATA,face,John_Howard,within_key_genuine_before_revocation,0.785156,False,
REAL DATA,face,John_Howard,genuine_after_revocation_1,0.800781,False,
REAL DATA,face,John_Howard,genuine_after_revocation_2,0.726562,False,
REAL DATA,face,John_Howard,genuine_after_revocation_3,0.804688,False,
REAL DATA,face,John_Howard,revoked_template_vs_new_active,0.554688,False,
REAL DATA,face,John_Howard,genuine_after_reenrollment,0.742188,False,True
REAL DATA,face,Erika_Harold,cross_set_same_embedding,0.539062,,
REAL DATA,face,Erika_Harold,cross_set_same_embedding,0.507812,,
REAL DATA,face,Erika_Harold,cross_set_same_embedding,0.484375,,
REAL DATA,face,Erika_Harold,cross_set_same_embedding,0.523438,,
REAL DATA,face,Erika_Harold,cross_set_same_embedding,0.5,,
REAL DATA,face,Erika_Harold,cross_set_same_embedding,0.5,,
REAL DATA,face,Erika_Harold,within_key_genuine_before_revocation,0.824219,True,
REAL DATA,face,Erika_Harold,genuine_after_revocation_1,0.824219,True,
REAL DATA,face,Erika_Harold,genuine_after_revocation_2,0.832031,True,
REAL DATA,face,Erika_Harold,genuine_after_revocation_3,0.8125,False,
REAL DATA,face,Erika_Harold,revoked_template_vs_new_active,0.484375,False,
REAL DATA,face,Erika_Harold,genuine_after_reenrollment,0.804688,False,True
REAL DATA,face,Jean-David_Levitte,cross_set_same_embedding,0.507812,,
REAL DATA,face,Jean-David_Levitte,cross_set_same_embedding,0.511719,,
REAL DATA,face,Jean-David_Levitte,cross_set_same_embedding,0.558594,,
REAL DATA,face,Jean-David_Levitte,cross_set_same_embedding,0.480469,,
REAL DATA,face,Jean-David_Levitte,cross_set_same_embedding,0.488281,,
REAL DATA,face,Jean-David_Levitte,cross_set_same_embedding,0.507812,,
REAL DATA,face,Jean-David_Levitte,within_key_genuine_before_revocation,0.75,False,
REAL DATA,face,Jean-David_Levitte,genuine_after_revocation_1,0.734375,False,
REAL DATA,face,Jean-David_Levitte,genuine_after_revocation_2,0.789062,False,
REAL DATA,face,Jean-David_Levitte,genuine_after_revocation_3,0.761719,False,
REAL DATA,face,Jean-David_Levitte,revoked_template_vs_new_active,0.558594,False,
REAL DATA,face,Jean-David_Levitte,genuine_after_reenrollment,0.792969,False,True
REAL DATA,face,Alec_Baldwin,cross_set_same_embedding,0.523438,,
REAL DATA,face,Alec_Baldwin,cross_set_same_embedding,0.507812,,
REAL DATA,face,Alec_Baldwin,cross_set_same_embedding,0.546875,,
REAL DATA,face,Alec_Baldwin,cross_set_same_embedding,0.476562,,
REAL DATA,face,Alec_Baldwin,cross_set_same_embedding,0.515625,,
REAL DATA,face,Alec_Baldwin,cross_set_same_embedding,0.570312,,
REAL DATA,face,Alec_Baldwin,within_key_genuine_before_revocation,0.78125,False,
REAL DATA,face,Alec_Baldwin,genuine_after_revocation_1,0.78125,False,
REAL DATA,face,Alec_Baldwin,genuine_after_revocation_2,0.75,False,
REAL DATA,face,Alec_Baldwin,genuine_after_revocation_3,0.828125,True,
REAL DATA,face,Alec_Baldwin,revoked_template_vs_new_active,0.546875,False,
REAL DATA,face,Alec_Baldwin,genuine_after_reenrollment,0.824219,True,True
REAL DATA,face,Paul_Shanley,cross_set_same_embedding,0.488281,,
REAL DATA,face,Paul_Shanley,cross_set_same_embedding,0.542969,,
REAL DATA,face,Paul_Shanley,cross_set_same_embedding,0.566406,,
REAL DATA,face,Paul_Shanley,cross_set_same_embedding,0.476562,,
REAL DATA,face,Paul_Shanley,cross_set_same_embedding,0.546875,,
REAL DATA,face,Paul_Shanley,cross_set_same_embedding,0.460938,,
REAL DATA,face,Paul_Shanley,within_key_genuine_before_revocation,0.789062,False,
REAL DATA,face,Paul_Shanley,genuine_after_revocation_1,0.789062,False,
REAL DATA,face,Paul_Shanley,genuine_after_revocation_2,0.769531,False,
REAL DATA,face,Paul_Shanley,genuine_after_revocation_3,0.796875,False,
REAL DATA,face,Paul_Shanley,revoked_template_vs_new_active,0.566406,False,
REAL DATA,face,Paul_Shanley,genuine_after_reenrollment,0.773438,False,True
REAL DATA,face,Lennox_Lewis,cross_set_same_embedding,0.476562,,
REAL DATA,face,Lennox_Lewis,cross_set_same_embedding,0.503906,,
REAL DATA,face,Lennox_Lewis,cross_set_same_embedding,0.5,,
REAL DATA,face,Lennox_Lewis,cross_set_same_embedding,0.550781,,
REAL DATA,face,Lennox_Lewis,cross_set_same_embedding,0.5625,,
REAL DATA,face,Lennox_Lewis,cross_set_same_embedding,0.511719,,
REAL DATA,face,Lennox_Lewis,within_key_genuine_before_revocation,0.824219,True,
REAL DATA,face,Lennox_Lewis,genuine_after_revocation_1,0.800781,False,
REAL DATA,face,Lennox_Lewis,genuine_after_revocation_2,0.796875,False,
REAL DATA,face,Lennox_Lewis,genuine_after_revocation_3,0.800781,False,
REAL DATA,face,Lennox_Lewis,revoked_template_vs_new_active,0.5,False,
REAL DATA,face,Lennox_Lewis,genuine_after_reenrollment,0.78125,False,True
REAL DATA,face,Robert_Torricelli,cross_set_same_embedding,0.460938,,
REAL DATA,face,Robert_Torricelli,cross_set_same_embedding,0.5,,
REAL DATA,face,Robert_Torricelli,cross_set_same_embedding,0.503906,,
REAL DATA,face,Robert_Torricelli,cross_set_same_embedding,0.460938,,
