fpr,tpr,threshold
0.0009272914152924878,0.8074956110220594,0.5878245830535889
0.000931015477201293,0.8074956110220594,0.5877654552459717
0.000931015477201293,0.8081062514311884,0.5876532793045044
0.0009347395391100981,0.8081062514311884,0.5875076651573181
0.0009347395391100981,0.8084879016868941,0.5872505307197571
0.0009384636010189033,0.8084879016868941,0.5872229337692261
0.0009384636010189033,0.8086405617891764,0.5870717167854309
0.0009421876629277085,0.8086405617891764,0.5870230197906494
0.0009421876629277085,0.8087168918403176,0.5869931578636169
0.0009496357867453188,0.8087168918403176,0.5869129300117493
0.0009496357867453188,0.8094038623005877,0.5864335298538208
0.0009533598486541241,0.8094038623005877,0.5864073634147644
0.0009533598486541241,0.8098618426074345,0.5860479474067688
0.0009570839105629292,0.8098618426074345,0.5858986377716064
0.0009570839105629292,0.8099381726585757,0.5858698487281799
0.0009645320343805396,0.8099381726585757,0.5858280658721924
0.0009645320343805396,0.811235783527975,0.5850608944892883
0.0009719801581981499,0.811235783527975,0.5848866701126099
0.0009719801581981499,0.8117700938859629,0.5844485759735107
0.0009757042201069551,0.8117700938859629,0.5844361186027527
0.0009757042201069551,0.811846423937104,0.5843749642372131
0.0009794282820157602,0.811846423937104,0.5843334794044495
0.0009794282820157602,0.8122280741928097,0.5840708613395691
0.0009868764058333706,0.8122280741928097,0.5840139389038086
0.0009868764058333706,0.8131440348065033,0.5836309194564819
0.0009906004677421758,0.8131440348065033,0.5835846066474915
0.0009906004677421758,0.8133730249599267,0.5835510492324829
0.0009943245296509808,0.8133730249599267,0.5835086703300476
0.0009943245296509808,0.8142126555224792,0.5829660296440125
0.000998048591559786,0.8142126555224792,0.5829656720161438
0.000998048591559786,0.8147469658804671,0.5828540325164795
0.0010129448391950069,0.8147469658804671,0.5826368927955627
0.0010129448391950069,0.8148996259827495,0.5825747847557068
0.0010166689011038119,0.8148996259827495,0.5825435519218445
0.0010166689011038119,0.8155102663918785,0.5822080373764038
0.001020392963012617,0.8155102663918785,0.5821300148963928
0.001020392963012617,0.8162735669032898,0.5817142128944397
0.0010241170249214223,0.8162735669032898,0.5814242362976074
0.0010241170249214223,0.816884207312419,0.5810985565185547
